normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
EMRILL SERVICES,Supply & Installation of parking convex mirrors at Souk Al Bahar,,,,,24
EMRILL SERVICES,Supply and Installation of Antique Mesh Box at Souk Al Bahar nearby Dubai mall entrance,,,,,24
EMRILL SERVICES,"Supply and installation of Ducting Emaar Sales Centre for Fiber Connectivity, Downtown, Dubai UAE.",,,,,24
EMRILL SERVICES,Supply and installation of Pump room assets at springs 1 Nibraz Akheel 971 54 757 8474 Claim No C 01 1002 2024 2268,,,,,24
EMRILL SERVICES,Supply and installation of Water meter at Souk Al Bahar,,,,,24
EMRILL SERVICES,"Supply of manpower 1x MEP Technician & 1x Housekeeping attendant at Show Villa, Emaar South, Dubai, UAE for the period of 02 months from 1st December 2024 to 31st January 2025.",,,,,24
EMRILL SERVICES,Supply of Palm Tree Lighting in Camel area at Souk Al Bahar,,,,,24
EMRILL SERVICES,Supply of SS round bar door handle at Souk Al Bahar,,,,,24
EMRILL SERVICES,Variation PO for ARMRPO-5000064-Provision of Administrator (Harison) for the month of November and December 2021(45 days) in ECM Office at Arabian Ranches. Var PO for ARMRPO-5000064.,,,,,24
ENDRESS & HAUSER PROCESS AUTOMATION,BIOCHEMICAL FOR OIL SPILL,,,,,7
ENERGY CIRCLE TECHNICAL SERVICES,FB24-ARG-Fabrication of Nezesaussi LED screen movable stand,,,,,1
ENERGY CIRCLE TECHNICAL SERVICES,FB24-HYA-Supply of Dog Hook,,,,,1
ENERGYZONE,Supply and installation of roof top water proofing in GDP Retail Area building 1.,,,,,7
ENERGYZONE,Waterproofing and Atrium Glass Silicon Rectification Works-Souq Al Manzil,,,,,7
ENGINEERING TECHNICAL REFRIGERATION COMPANY - L L C.,ETRC OCT 2024 soft FM,,,,,32
ENOC RETAIL LLC,Car wash for Nov 24 - Invoice 38974,,,,,10
ENOC RETAIL LLC,VIP Tag Fuel for Nov 24 - Invoice 225331,,,,,10
ENOVA FACILITIES MANAGEMENT SERVICES,MIRROR REPLACEMENT IN KZ DXB FIRST AID FEMALE WASHROOM (MS AUDIT RECTIFICATION),,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,MIRROR REPLACEMENT IN KZ DXB FIRST AID HANDICAPPED WASHROOM (MS AUDIT RECTIFICATION),,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,RC | Supplier Enova FM | Provision of Extra Power for IT Rack to be used in Projector Reel Cinema TDM | TMS NOC Project,,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,RC Springs - Pat Testing  & Certification of devices - Contact: Anish,,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,RC TDM - L11 Dine-in lobby stretch ceiling stain marks cleaning (MS) - Contact: Denzil,,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,RC TDM - Supply of In-Line duct fan - Contact: Anish,,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,Replacement of Landing Hose nozzle and refilling empty extinguisher at Playdxb - Dubai Mall,,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,SFM snag rectification work at Reel Cinemas in Dubai Mall,,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,Snag rectification works at Aquarium in Dubai Mall,,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,Snag rectification works in Kidzania Dubai Mall,,,,,22
ENOVA FACILITIES MANAGEMENT SERVICES,TEMPORARY POWER SUPPLY FOR DIR FESTIVE LIGHTS INSTALLATION,,,,,22
ENSO GARMENTS TRADING,CHAIR COVER WHITE,,,,,18
ENSO GARMENTS TRADING,Hand & Face Towels in Vida Residence Downtown,,,,,18
ENSO GARMENTS TRADING,supply of Mattress protector for hotel room,,,,,18
ENSO GARMENTS TRADING,supply of pillow for hotel room,,,,,18
ENTERPRISE MEDIA FZE,The Limitless Orchestra: From Strauss to Zimmer,,,,,17
ENVIDA TECHNICAL SERVICES,OWNER's PO-AC Duct Cleaning & Sanitization-APT#3505-Address Downtown(MRW-3697613) Ref:- EN-6549-AC,,,,,1
EPPCO LUBRICANTS,ENOC 10W 40 VUL 990 - Dec. 2024,,,,,6
EQUATION ELECTROMECHANICAL WORKS,Meadows Village – Above the Ceiling AC Duct Condensation Leakage Rectification,,,,,41
EQUI NOX TECHNICAL SERVICES,Supply and Delivery of Jet Pump for Lake Cleaning Machines,,,,,1
ESHARAH ETISALAT SECURITY SOLUTIONS,DM: Tetra Radio Repair,,,,,36
ESHARAH ETISALAT SECURITY SOLUTIONS,DMM Security requirements - Antenna Replacement / Enhancing for TETRA System,,,,,36
ESHARAH ETISALAT SECURITY SOLUTIONS,NYE25 - ESG - ESHARAH - One Week Rental Zetron Position at Emaar Downtown Command Center.,,,,,36
EUGENE ALAS PHOTOGRAPHY SERVICES,RC TDM -Layout for Platinum Menu update,,,,,24
EUGENE ALAS PHOTOGRAPHY SERVICES,UAE National Day - Video Coverage for BK projection,,,,,24
EUGENE ALAS PHOTOGRAPHY SERVICES,Videography and Photography service,,,,,24
EUROCHEF GULF GENERAL TRADING,GI|2024 : ATM CULINARY MISC ITEMS - MATFER,,,,,5
EUROCHEF GULF GENERAL TRADING,GI|2024 : ATM CULINARY PASTRY ITEMS - MATFER,,,,,5
EUROTECH GAS SERVICES LLC,Supply of LPG -DEC 2024-1/2,,,,,6
EUROTECH GAS SERVICES LLC,Supply of LPG -DEC 2024-3,,,,,6
EUROTEK CLEANING EQUIPMENT TRADING LLC,Cleaning machines for Housekeeping,,,,,9
EUROTEK CLEANING EQUIPMENT TRADING LLC,GYM Wipes/ cleaning tools,,,,,9
EUROTEK CLEANING EQUIPMENT TRADING LLC,HSK-CLEANING SUPPLY-DEC-2024,,,,,6
EUROTEK CLEANING EQUIPMENT TRADING LLC,Mop Bucket Trolley,,,,,9
EVENTPRO360 LLC,Event Pro 360 Subscription,,,,,10
EVER STYLE TRADING,HK - Hair Dryer for Guest Room (Emberton UK - black color),,,,,18
EVER STYLE TRADING,Plastic Crates,,,,,18
EVER STYLE TRADING,Whisky Glass For Origin,,,,,18
EVERFINE TOOLS TRADING,Thermal Scanner; Humidity Meter; LED Torch Light; Laser Pointer and Docking station to be used for Snagging Inspections by PQA Engineer across Emaar Projects,,,,,18
EVERGREEN WAY TECHNICAL SERVICES,FB24-DHG-Club house water pressure low- Booster pump-2 servi,,,,,1
EVERY DAY TRADING (L.L.C.),Stationery / Office Supplies-Calculator – DELI and Paper Trey 3 Tier net - for  Treasury-Corporate Finance.,,,,,18
EVINOPS LIMITED,2024 Year End Event for Customer Care,,,,,44
EVINOPS LIMITED,2024 Year-end Gathering for Customer Excellence (Inspections and Handover),,,,,44
EVOLUTION LIVE EVENT MANAGEMENT L.L.C,The Nutcracker hire - Full Boar 4 Dry Hire Evolution 24-5162,,,,,6
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Door for Table top chiller,,,,,47
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Electrolux Stack Machine Maintenance,,,,,47
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Motor winding for AC unit,,,,,47
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Supply of glue pad for insect killer,,,,,47
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Table top chiller - Door hinges replacement,,,,,47
EXCEL KITCHENS,COMBI OVEN TABLETS,,,,,7
EXPERTS' CHOICE GENERAL TRADING LLC,Ottoman re upholstery for guest rooms,,,,,5
EYENAX TECHNOLOGIES,Play DXB TDM - Supply & Installation of Wild Wing CCTV,,,,,27
EYENAX TECHNOLOGIES,Play DXB TDM – Wild Wing Projector Renovation,,,,,27
FABE LA ROYALE SWEET INDUSTRY LLC,Festive Box Pastry,,,,,10
FACT MAGAZINE FZ,GI|2024 : FACT MAGAZINE - ROUND UP FESTIVE 2024 STORIES,,,,,13
FALCON PACK,Aluminium Container - Food Bank,,,,,9
FALCON PACK,Aluminum containers,,,,,9
FALCON PACK,baking paper for kitchen,,,,,9
FALCON PACK,C/B 5 X 14 CM- SILVER W/HANDLE,,,,,9
FALCON PACK,CAKE BOARD 9X9 CM SQUARE,,,,,9
FALCON PACK,CAKE BOARD 9X9 CM SQUARE,,,,,9
FALCON PACK,Chopstick for restaurant,,,,,9
FALCON PACK,CLING FLIM FOR KITCHEN,,,,,9
FALCON PACK,CLING FLIM FOR KITCHEN,,,,,9
FALCON PACK,CLING FLIM FOR KITCHEN,,,,,9
FALCON PACK,Cocktail Napkins,,,,,9
FALCON PACK,Cocktail Napkins,,,,,9
FALCON PACK,Coffee Cup Lids,,,,,9
FALCON PACK,Consumables| FALCONPACK INDUSTRY LLC,,,,,9
FALCON PACK,Consumables| FALCONPACK INDUSTRY LLC,,,,,9
FALCON PACK,Containers,,,,,9
FALCON PACK,DISPOSABLE CUPS DECEMEBER 2024,,,,,9
FALCON PACK,FOOD BANK CONTAINER,,,,,9
FALCON PACK,Kitchen pop corn Take away,,,,,9
FALCON PACK,KRAFT SALAD BOWL,,,,,9
FALCON PACK,MED : BLACK COFFEE CUP,,,,,9
FALCON PACK,Napkins,,,,,9
FALCON PACK,Operational Items,,,,,9
FALCON PACK,Paper Cups for Locker Room,,,,,9
FALCON PACK,Paper take away Bag Falcon,,,,,9
FALCON PACK,PIPING BAG FOR KITCHEN,,,,,9
FALCON PACK,PIPING BAG FOR KITCHEN,,,,,9
FALCON PACK,PizzaLiner for kitchen,,,,,9
FALCON PACK,SPA PAPER CUPS,,,,,9
FALCON PACK,Supply of gloves of hotel rooms  & PA,,,,,9
FALCON PACK,SUPPLY OF PACKAGING ITEMS FOR RC TDM. CONTACT LYKA 044491942,,,,,9
FALCON PACK,SUPPLY OF PACKAGING ITEMS FOR REEL CINEMAS TDM. CONTACT LYKA 044491942,,,,,9
FALCON PACK,TAKE AWAY CONTAINER FOR F&B,,,,,9
FALCON PACK,TAKE AWAY FOR NEW YEAR FOR F&B,,,,,9
FALCON PACK,TAKE AWAY PAPER BAG FOR F&B,,,,,9
FALCON PACK,Tiramisu Container,,,,,9
FALCON PACK,TISSUE COCKTAIL - THE PATISSERIE  DEC,,,,,9
FALCON PACK,TULIP CUP BROWN 32MM,,,,,9
FALCON PACK,TULIP CUPS for Pastry,,,,,9
FALCON PACK,Turkey Takeway Container,,,,,9
FAT TANK,Fat Tank Ser & Chem rep 24-Dec-24 To 16-Jan-2025,,,,,6
FAT TANK,Fat Tank Service  & Chem Rep  24-Dec-24 To 16-Jan-2025,,,,,6
FAT TANK,Fat Tank Service - December,,,,,7
FAT TANK,Fat Tank Service of January 2025,,,,,7
FAT TANK,fat tank-dec-24,,,,,6
FATIHA ELECTRIC CARS TRADING Co LLC,AMC Buggie Lift from 1st Jan to 31st Dec 2025,,,,,18
FATIHA ELECTRIC CARS TRADING Co LLC,AMC: Bi-monthly per Year Onsite  Maintenance Service for 4 No's of Club Cars at  Downtown & DCH   Period: 1.11 2024 to 31.10.2025,,,,,18
FATIHA ELECTRIC CARS TRADING Co LLC,On-site repair of FM Buggies_BMS and DDMC-12 | Requested by Saiful,,,,,18
FATIHA ELECTRIC CARS TRADING Co LLC,TDM - OPERATIONS - BUGGY REPAIR 4 SEATER,,,,,18
FEATURE CARE TECHNICAL SERVICES L.L.C,TBC | Dishwasher repair,,,,,1
FEI FEI GENERAL TRADING,Bamboo Skewer for kitchen,,,,,5
FERCO SHUTTERS & SEATING SYSTEMS,INSURANCE CLAIM-(0553/2024)-Rolling shutter damage rectifica,,,,,9
FERCO SHUTTERS & SEATING SYSTEMS,RC TDM - Blue LED seat signage light - Contact: Denzil,,,,,9
FINE HYGIENIC PAPER,hk tissues,,,,,7
FINE HYGIENIC PAPER,HSK - HTL - GUEST TISSUES,,,,,7
FINE HYGIENIC PAPER,HSK - HTL - GUEST TISSUES,,,,,7
FINE HYGIENIC PAPER,maxi roll  interfold,,,,,7
FINE HYGIENIC PAPER,maxi roll -December,,,,,7
FINE HYGIENIC PAPER,RDO-Tissue Common Area-Dec 2024,,,,,6
FINE HYGIENIC PAPER,Supply of tissue roll & tissue box for hotel rooms,,,,,7
FINE HYGIENIC PAPER,Tissue & GYM Wipes in Vida Residence Downtown,,,,,7
FINE HYGIENIC PAPER,tissue box &toilet roll jan 2025,,,,,7
FINE HYGIENIC PAPER,Tissue Boxes for F&B,,,,,7
FINE HYGIENIC PAPER,Tissue for guest room and Public area,,,,,7
FINE HYGIENIC PAPER,Tissue for guest room and Public area,,,,,7
FINE HYGIENIC PAPER,Tissue for Guest Rooms - HSK - Hotel,,,,,7
FINE HYGIENIC PAPER,Tissue for Guest Rooms - HSK - Hotel,,,,,7
FINE HYGIENIC PAPER,Tissue for Guest Washroom - HSK - Tower 1,,,,,7
FINE HYGIENIC PAPER,Tissue for Staff Washroom (BOH)-HSK-Tower 1,,,,,7
FINE HYGIENIC PAPER,Tissue in Vida Residence Downtown,,,,,7
FINE HYGIENIC PAPER,Tissue Supplies,,,,,7
FINE HYGIENIC PAPER,Tissue Supplies For guest rooms,,,,,7
FINE HYGIENIC PAPER,Toilet roll,,,,,7
FIRE GATE SAFETY & SECURITY SYSTEMS,Emergency and exit lights upgradation in Arabian Ranches 2,,,,,9
FIRE GATE SAFETY & SECURITY SYSTEMS,FIRE ALARM & EMERGENCY & EXIT LIGHT UPGRADATION IN ARABIAN RANCHES 1,,,,,9
FIRE GATE SAFETY & SECURITY SYSTEMS,Fire alarm upgradation at the Greens Souk,,,,,9
FIRE GATE SAFETY & SECURITY SYSTEMS,"Fire alarm, Fire Fighting and Emergency Exit lights upgradation in Meadows Souk",,,,,9
FIRE GATE SAFETY & SECURITY SYSTEMS,Supply of Addressable Control module-SAM,,,,,9
FIRE LINE GENERAL TRADING L.L.C,"""FB - TAF 100%-Hotel Repair of TV and Mirror Light   at Addr",,,,,5
FIRE LINE GENERAL TRADING L.L.C,FB - TAF 100%-Hotel SCHNEIDER ELECTRIC MGU3.786-12 UNICA,,,,,5
FIRE LINE GENERAL TRADING L.L.C,FB-TAF-100% HOTEL BOSCH Amplifier 8x60W Model No : LBB4428/0,,,,,5
FIRST CHOICE SUPPLIES GENERAL TRADING LLC,DHM- Supply of material - EFM TOOLS REQUIRMENTS,,,,,5
FIRST CHOICE SUPPLIES GENERAL TRADING LLC,RC TSS - Retractable rope string (for party hall),,,,,5
FIRST CHOICE SUPPLIES GENERAL TRADING LLC,Stationery - Unicover Hard A4 15(1-15) Pages & Box with Emaar Logo Embossed used for binding sales and purchase agreement and inserting the box - December '2024 Order.,,,,,5
FIRST INTERNATIONAL SPECIALIZED VEHICLES TRADING,DM FS Miso 4+2 Cargo (SN: LTA0025466) Buggy Servicing,,,,,8
FIRST INTERNATIONAL SPECIALIZED VEHICLES TRADING,DM FS Miso 4+Cargo (SN-LTA0023431) Buggy Servicing,,,,,8
FIRST INTERNATIONAL SPECIALIZED VEHICLES TRADING,DT: Repairing of Club car 55,,,,,8
FIRST INTERNATIONAL SPECIALIZED VEHICLES TRADING,TDM: TRA-05 - SQ248928,,,,,8
FIRST SECURITY GROUP,LIFEGUARD SERVICES DECEMBER 2024,,,,,23
FIRST SECURITY GROUP,Pool Lifeguard Services December 2024,,,,,23
FIRST SECURITY GROUP,SPA-First Security Lifeguard,,,,,23
FIRST STAR TOURISM AND LIMOUSINE,AFR Staff Transportation . Nov-Dec 2024,,,,,28
FIT ON CLICK FZE,"""EMAAR BADMINTON TORNAMAENT""  Date - 14th December  10am - 2pm or 3pm (72 pax)  Quote No - QU-0505  Contact Person - Akanki Tyagi",,,,,17
FIX MAX TECHNICAL SERVICES L L C,FB24- POT HOTEL 100% Compactor rectification  at Palace Down,,,,,1
FIX MAX TECHNICAL SERVICES L L C,ONE OFF 2024-RDO RES MF- Res 96.74% Retail 3.257% - chute So,,,,,1
FIX MAX TECHNICAL SERVICES L L C,ONE OFF 2024-RDO RES MF- Res 96.74% Retail 3.257% - Garbage,,,,,1
FK SWEETS & CANDIES PREPARING,TDM - OPERATIONS -  VIP LOUNGE EXTRA DELIVERY FOR PRIVATE EVENT ZEGNA EVE,,,,,7
FK SWEETS & CANDIES PREPARING,TDM - OPERATIONs - VIP LOUNGE - SAVORY (SALTED SECTION)  DEC 2024,,,,,6
FK SWEETS & CANDIES PREPARING,TDM - OPERATIONS - VIP LOUNGE NYE SWEETS,,,,,7
FLEX FACILITY MANAGEMENT,Additional Kitchen Helper - December,,,,,11
FLEX FACILITY MANAGEMENT,Additional Steward - December 2024,,,,,11
FLEX FACILITY MANAGEMENT,ASV - Chef Helper for January -2025,,,,,11
FLEX FACILITY MANAGEMENT,ASV - Stewarding January-2025,,,,,11
FLEX FACILITY MANAGEMENT,ASV-54TH FLOOR STEWARDS FOR JAN-2025,,,,,11
FLEX FACILITY MANAGEMENT,CASUAL STAFF KITCHEN,,,,,11
FLEX FACILITY MANAGEMENT,DBD-GUEST LAUNDRY CASUAL MANNING FEMALE STAFF- FLEX-1,,,,,11
FLEX FACILITY MANAGEMENT,Flex December 2024,,,,,11
FLEX FACILITY MANAGEMENT,FLEX FACILITIES ADDITINAL FEMALE STAFF,,,,,11
FLEX FACILITY MANAGEMENT,FLEX FACILITIES ADDITIONAL ATTENDANT,,,,,11
FLEX FACILITY MANAGEMENT,Flex Manning service December,,,,,11
FLEX FACILITY MANAGEMENT,Flex Manning Service November- HK PFR,,,,,11
FLEX FACILITY MANAGEMENT,FLEX SERVICE OCTOBER,,,,,11
FLEX FACILITY MANAGEMENT,GI|2024 : ATM ADDITIONAL KITCHEN STEWARDING - 31ST DEC,,,,,11
FLEX FACILITY MANAGEMENT,GI|2024 : ATM STEWARDING KITCHEN HELPER,,,,,11
FLEX FACILITY MANAGEMENT,HSK- Hotel Flex Casual December 2024,,,,,11
FLEX FACILITY MANAGEMENT,Kitchen Casual January Flex,,,,,11
FLEX FACILITY MANAGEMENT,Kitchen Helper January,,,,,11
FLEX FACILITY MANAGEMENT,KITCHEN STEWARD- (DEC. 01-31 2024),,,,,11
FLEX FACILITY MANAGEMENT,MAIN KITCHEN HELPER (DEC 01-31 2024),,,,,11
FLEX FACILITY MANAGEMENT,Sky Views | Flex Steward and kitchen helper services for January 2025,,,,,11
FLEX FACILITY MANAGEMENT,Stewarding Casual For Origin For January 2025,,,,,11
FLEX FACILITY MANAGEMENT,stewarding -dec -24,,,,,11
FLEX FACILITY MANAGEMENT,Supply of 1 Casual staff for laundry-JAN-2025,,,,,11
FLEX FACILITY MANAGEMENT,Supply of 22 Casual staff for hotel rooms & PA-Jan 2025,,,,,11
FLEX FACILITY MANAGEMENT,Supply of 5 Casual staff for Ala carte services-January 2025,,,,,11
FLEX FACILITY MANAGEMENT,TBC | Flex steward and kitchen helper services for January 2025,,,,,11
FLOMATIC INTERNATIONAL CATERING EQUIPMENT TRADING L.L.C,Pizza Oven Pilot Burner,,,,,39
FLORAL TR CO,HSK-RED ROSES-DEC-2024,,,,,6
FLORAL TR CO,Plants - HK,,,,,7
FLORAL TR CO,Room plants -HK,,,,,7
FOOTFLEX SHOE TRADING,CHEF SHOES FOR NEW JOINER,,,,,18
FOOTFLEX SHOE TRADING,Clarks shoes- Shehroz,,,,,18
FOOTFLEX SHOE TRADING,Clarks shoes- Zeeshan,,,,,18
FOOTFLEX SHOE TRADING,F+B Restaurant Shoes Kinza (Footflex),,,,,18
FOOTFLEX SHOE TRADING,New Joiner - Nodira Rakhimova,,,,,18
FOOTFLEX SHOE TRADING,Shoes for sophia,,,,,18
FOOTFLEX SHOE TRADING,Shoes- Kazi  Bijay,,,,,18
FOOTFLEX SHOE TRADING,Shoes/slippers for New joiners,,,,,18
FOOTFLEX SHOE TRADING,Unifrom- Shoes,,,,,18
FOOTFLEX SHOE TRADING,Vhd Shoe fo Hany,,,,,18
FOOTFLEX SHOE TRADING,WORK SHOES-RECEIVING CLERK,,,,,18
FORNOVA,AFR Fornova Fees balance due,,,,,7
FORNOVA,Fornova Dec 15  2024 to Mar 14  2025,,,,,6
FORNOVA,Fornova Dec 15  2024 to Mar 14/2025,,,,,6
FORNOVA,Fornova Intelligence - Dec to Mar (AHD),,,,,6
FORNOVA,Fornova Intelligence - Dec to Mar (ASV),,,,,6
FORNOVA,Fornova Intelligence - Dec to Mar (DBD),,,,,6
FORNOVA,Fornova Intelligence - Dec to Mar (DMH),,,,,6
FORNOVA,Fornova Intelligence - Dec to Mar (POT),,,,,6
FORNOVA,Fornova Intelligence - Dec to Mar (VHD),,,,,6
FORNOVA,Fornova Intelligence - Dec to Mar (VMC),,,,,6
FORTE GATE GENERAL TRADING,Black Chair Cover for BQT,,,,,5
FORTY TRADING,"SUPPLY OF MAGIC CORN, EDAMAME & INGREDIENTS FOR RC TDM. CONTACT LYKA 044491942",,,,,18
FORWARD TRAINING & CONSULTING FZE,Appraisal Training For People Managers & Employees   Start Date - 11th Dec 2024 End Date - 15th Dec 2024 Invoice No: EMAAR-001-09122024 Dtd 9 Dec 2024  Contact Person - Meera Menon,,,,,17
FORWARD3D DMCC,AHD-Assembly-Ad Digital-DEC,,,,,19
FORWARD3D DMCC,ATT- Adara - Programmatic media spends for 1st December  to 31st December 2024,,,,,19
FORWARD3D DMCC,"ATT, DAUZ and Sky Views - Yandex and Bing Media spends - 1st December to 31st December 2024",,,,,19
FORWARD3D DMCC,"ATT, DAUZ and Sky Views- Russian Emirates spends - 1st December - 31st December 2024",,,,,19
FORWARD3D DMCC,DAUZ - Adara  Programmatic media spends - 1st December to 31st December 2024,,,,,19
FORWARD3D DMCC,EEG Snapchat Media Spends - 1st October - 30th November 2024,,,,,19
FORWARD3D DMCC,GI|2024 : ATM DIGITAL PLAN | DECEMBER-001021,,,,,19
FORWARD3D DMCC,GI|2024 : ATM DIGITAL PLAN | DECEMBER-CQN001019,,,,,19
FORWARD3D DMCC,NYE25 - YouTube_Masthead_Spends_For_NYE_Campaign_30th_December_2024_to_2nd_January_2025,,,,,19
FORWARD3D DMCC,NYE25: Yandex Ads - Additional media spends - 1st December - 31st_December 2024 for NYE Campaign,,,,,19
FORWARD3D DMCC,Programmatic Spends for Adara - ATT & DAUZ - November and December 2024,,,,,19
FORWARD3D DMCC,Programmatic Spends for Adara - ATT & DAUZ - October_2024,,,,,19
FORWARD3D DMCC,"Property Finder CPL, Bayut CPL and CPM Campaign for the month of December 2024",,,,,19
FORWARD3D DMCC,RC -Apple Search Ads media spends - 1st December to 31st December 2024,,,,,19
FORWARD3D DMCC,THR - Programmatic,,,,,19
FORWARD3D DMCC,UBE - Agency Fee for Management of UBE campaigns and Apple Search Ads Media Additional Spends for Sep-2024,,,,,19
FORWARD3D DMCC,UBE - Agency Fee for Management of UBE campaigns and Apple Search Ads Media Spends,,,,,19
FOUR COMMUNICATIONS GROUP,RC TDM - Press Conference for El Hana El Ana Feeh  movie,,,,,23
FOUR COMMUNICATIONS GROUP,Sky Views - NYE Media Alert (Arabic and English),,,,,23
FOUR GUYS TECHNICAL & CLEANING SERVICES LLC,Four guys NOV 2024 Soft & hard FM,,,,,46
FOUR GUYS TECHNICAL & CLEANING SERVICES LLC,Four guys OCT 2024 Soft & hard FM,,,,,46
FRESH EXPRESS,Supply of Orasi and milk drinks for RC TDM-PMS. Contact Lyka 044491942,,,,,7
FRESH PACK TRADING LLC,Vida-Wet Wipes - Antibacterial,,,,,9
FUTURE LINK COMMUNICATIONS,Operations - SAB - Barrier Plastic Screws set (3 pcs/set),,,,,7
FUTURE LINK COMMUNICATIONS,SAB - Replacement of Banknote Validator for POF#9 - Including fixing and installation. replace faulty bank note validator as per service maintenance report MAT-MVS-2024-00306 as attached,,,,,7
FUTURE LINK COMMUNICATIONS,TDM - OPERATIONS - Tesla Charger Installation Support Services,,,,,7
FVH FACILITY CLEANING ME,Glass Scratch Removal at Zabeel P5 East Lobby (SOW-318-2024 MS rectification). Requested by Ahmed,,,,,7
FVH FACILITY CLEANING ME,Restoration of Floor Marble at FF FAE Entrance next to Ginafranco Ferre (SOW-342-2024 MS rectification). Requested by Ahmed,,,,,7
G A A M TECHNICAL SERVICES L.L.C,Dubai of Aquarium - Roof Top LSS Plantroom Painting Works.,,,,,1
G A A M TECHNICAL SERVICES L.L.C,FB24- POT HOTEL 100% MS point – wood works several location,,,,,1
G A A M TECHNICAL SERVICES L.L.C,Fiber glass support for steel barrier to elevate guard support,,,,,1
G A A M TECHNICAL SERVICES L.L.C,Rectification for the expansion joints including supply and apply of water proofing PVC in building 2 unit 2205,,,,,1
G A A M TECHNICAL SERVICES L.L.C,Supply and application of PU Coating on damaged Planter Pots at Zabeel and Fountain Views using CAPAROL paint system 1xCapaEpo clear+2xCapaThane Matt+1xDisbo Seal gloss Transparent SOW-331-2024,,,,,1
G A A M TECHNICAL SERVICES L.L.C,Supply and installation of Interlock . DHM,,,,,1
G A A M TECHNICAL SERVICES L.L.C,TDM : FM Replacement for damage ceiling at MLB due to water dripping SOW-311-2024,,,,,1
G A A M TECHNICAL SERVICES L.L.C,"TDM :FM To Enhance Dewa Substation Entrance due to floor settlement, damages on finishes occurred due to various contruction projects  SOW-313-2024",,,,,1
GALAXY STATIONERY TRADING,Bill Folder for Operation,,,,,20
GALAXY STATIONERY TRADING,Christmas Brunch Prints,,,,,20
GALAXY STATIONERY TRADING,Name Plates-UAE Polo Federation Cup Live Draw,,,,,20
GCS GROUP DMCC,Key cards beech color,,,,,19
GCS GROUP DMCC,Key cards for december,,,,,19
GCS GROUP DMCC,VBH- Bamboo keys,,,,,19
GENTUR SECURITY,Additional security for event - December 2024 - Foundry,,,,,21
GENTUR SECURITY,Bouncers for New Year Event,,,,,21
GENTUR SECURITY,Dubai Mall: Additional Bouncer Requirements for NYE'25 (Gentur Security),,,,,21
GENTUR SECURITY,Event Security ||  19-22 Dec 2024 || Nutcracker,,,,,21
GENTUR SECURITY,Event Security ||  Best Moments - Hany Shaker & Wael Jassar || Dated 26 Dec 2024,,,,,21
GENTUR SECURITY,Event Security ||  Best Moments - Kadim Al Saher || Dated 27 Dec 2024,,,,,21
GENTUR SECURITY,Event Security ||  Best Moments - Najwa Karam  || Dated 29 Dec 2024,,,,,21
GENTUR SECURITY,Event Security ||  Chinese National Symphony || 15 Dec 2024,,,,,21
GENTUR SECURITY,Event Security ||  NYE 2025 || 31 Dec 2024   3pm -3AM,,,,,21
GENTUR SECURITY,Event Security ||  The Kingdom Choir  || 28 Dec 2024,,,,,21
GENTUR SECURITY,Event Security || 01 Dec 2024- VIP Classical,,,,,21
GENTUR SECURITY,Event Security || 05 Dec 2024-   Encore - Festive  Student Concert,,,,,21
GENTUR SECURITY,Event Security || 07 Dec 2024 - Omar Harfouch Concert,,,,,21
GENTUR SECURITY,Event Security || 11 Dec 2024  Celebrity Concert-Pianist Benjamin Grosvenor,,,,,21
GENTUR SECURITY,Event Security || 14  Dec 2024 -  Anran Su-Piano Recital,,,,,21
GENTUR SECURITY,Event Security || 30 Nov 2024 _  Steinway Series: Anna Geniushene,,,,,21
GENTUR SECURITY,Event Security || Arman Garshabi ||  24 Dec 2024,,,,,21
GENTUR SECURITY,Event Security || Cisad || 300 Iranian Play,,,,,21
GENTUR SECURITY,Event Security || Singin’ In The Rain - W2,,,,,21
GENTUR SECURITY,Event Security || Singin’ In The Rain - W3 Extra Hours,,,,,21
GENTUR SECURITY,Event Security || Singin’ In The Rain - Week 1,,,,,21
GENTUR SECURITY,Event Security- 02 Nov 2024 || Ibrahim Maalouf - Extra half Hour,,,,,21
GENTUR SECURITY,Event Security- 22  Nov 2024 ||  Majid Jordan - Extra Hours,,,,,21
GENTUR SECURITY,Event Security- 26  Nov 2024 ||  Herriot Watt Graduation,,,,,21
GENTUR SECURITY,F&B OUTLETS NYE 2025:: GENTUR SECURITY - AHD,,,,,21
GENTUR SECURITY,Halloween Extra Security,,,,,21
