normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
KADI FLOWERS TRADING,F+B Lounge Flower Req Dec'24 (Kadi),,,,,160
KADI FLOWERS TRADING,F+B Restaurant Flower Req Dec'24 (Kadi),,,,,160
KADI FLOWERS TRADING,Flower arrangement in Club lounge,,,,,160
KAILASH SHARMA,Kailash Sharma Sales Consultancy Fee- JAN 25,,,,,12
KANOO MACHINERY,Dubai Aquarium - Air Compressors AMC Service (Dec 2024),,,,,499
KANOO MACHINERY,Yearly services for machinery maintenance in Dubai Aquarium and Underwater Zoo at Dubai Mall for 2025,,,,,12
KARCHER,ADO-Vacuum Bag & Parts (Apartment)-Dec 2024,,,,,499
KARCHER,Car Park Maintenance Repair Jet Pressure Machine,,,,,12
KARCHER,FB24-VHP-Repair of Karcher vacuum machine for HK operation,,,,,12
KARCHER,Maintenace Repair Floor Single Disc  Machine,,,,,12
KARCHER,Maintenace Repair Floor Walk Behind Machine,,,,,12
KARCHER,Maintenace Repair Scrubbers Ride On machine,,,,,12
KARCHER,Upholstery Nozzle & Hose Replacement-Hotel,,,,,12
KARCHER,Vacuum Filter Bag in Vida Residence Downtown,,,,,12
KARTAGENER ASSOCIATES,KARTAGENER ASSOCIATES SALES REPS FEE JAN25 THR,,,,,131
KEE SAFETY,Stage Technical CAPEX - Original Prepared / Powder Coated Waste Materials Kee Safety KS29112412497,,,,,194
Keko FZ-LLC,Retainer Fees - December 2024-KEKO,,,,,316
KEY INFORMATION TECHNOLOGY,DO | Supplier Key Information Technology | AMC renewal of Simphony POS client license in Dubai Opera | Year 2025,,,,,12
KEY INFORMATION TECHNOLOGY,EHC Simphony – User rights and roles Modification,,,,,12
KHAMIS CALLIGRAPHER,Supply and installation of reflective traffic signages metal bollards safety bollards and accessories at Emirates Living communities Contact Ganesh 0568257212,,,,,12
KHIARA TRADERS,BLACKSTONE FLASK AXL1000DT 1LT GLD,,,,,12
KHIARA TRADERS,Champagne Glass,,,,,150
KHIARA TRADERS,Cruet Set Holder,,,,,12
KHIARA TRADERS,Induction,,,,,12
KHIARA TRADERS,Juice Dispenser,,,,,12
KHIARA TRADERS,Juice Dispenser for Breakfast,,,,,12
KHIARA TRADERS,Old Fashion Glass,,,,,150
KHIARA TRADERS,Pashmina for Restaurant,,,,,12
KHIARA TRADERS,Shot Glass,,,,,150
KHIARA TRADERS,Shot Glass,,,,,150
KHIARA TRADERS,Tumbler,,,,,12
KHIARA TRADERS,Weighing Scale for Tea Lounge,,,,,12
KITTU GENERAL TRADING,ACH GUEST REQUEST SUPPLIES,,,,,72
KITTU GENERAL TRADING,Acrylic Stand,,,,,72
KITTU GENERAL TRADING,Adaptor and charger for guest request,,,,,95
KITTU GENERAL TRADING,Air Purifier for Back office,,,,,72
KITTU GENERAL TRADING,Airpurifier machine chemicals,,,,,72
KITTU GENERAL TRADING,Ballons for Special set up in the guest room decoration,,,,,95
KITTU GENERAL TRADING,CAPEX- Dyson Hair Dryer,,,,,72
KITTU GENERAL TRADING,Cartridge for HK printer,,,,,217
KITTU GENERAL TRADING,Cartridge for HK printer,,,,,217
KITTU GENERAL TRADING,Chocolate Eggs Gold wrapped Bag 1kg,,,,,72
KITTU GENERAL TRADING,Cleaning Items for Guest,,,,,94
KITTU GENERAL TRADING,Cleaning Supplies - HSK - Hotel,,,,,72
KITTU GENERAL TRADING,Comfort Baby Concentrated Fabric Softener,,,,,72
KITTU GENERAL TRADING,Cotton Pads,,,,,72
KITTU GENERAL TRADING,Face mist,,,,,255
KITTU GENERAL TRADING,General Requested Items for Guest Rooms-Hotel,,,,,94
KITTU GENERAL TRADING,GI|2024 : ATM HK BATHROOM BIN & CUL AIRTIGHT FOOD CONTAINER,,,,,217
KITTU GENERAL TRADING,Guest request items,,,,,94
KITTU GENERAL TRADING,Guest room amenities  coffee machine,,,,,95
KITTU GENERAL TRADING,HSK - HTL - BABY MILK FORMULA,,,,,72
KITTU GENERAL TRADING,HSK-Original Apple USB-C Charge Cable-DEC-2024,,,,,72
KITTU GENERAL TRADING,HSK-Wine Opener-DEC-2024,,,,,72
KITTU GENERAL TRADING,INSTAX CAMERA FOR ADD,,,,,72
KITTU GENERAL TRADING,Kids club,,,,,72
KITTU GENERAL TRADING,PCH - Santa Suit,,,,,94
KITTU GENERAL TRADING,PCH- Brand Compliance Items,,,,,94
KITTU GENERAL TRADING,PCH SUCCLENT PLANT WITHOUT PLANTER,,,,,94
KITTU GENERAL TRADING,RECREATION - POOL CLEANING & WHISTLE,,,,,72
KITTU GENERAL TRADING,Recreation & kidsclub -items,,,,,94
KITTU GENERAL TRADING,Shoe polish,,,,,72
KITTU GENERAL TRADING,SPA-SIGNAGE,,,,,72
KITTU GENERAL TRADING,Suply of balloons for guest rooms special set up,,,,,95
KITTU GENERAL TRADING,Suply of matte finish balloons for guest room special set up,,,,,95
KITTU GENERAL TRADING,Supplies of guest supplies for hotel rooms,,,,,72
KITTU GENERAL TRADING,supply of black rock for Hotel Lobby plant pot,,,,,72
KITTU GENERAL TRADING,Supply of cleaning chemicals for hotel PA,,,,,72
KITTU GENERAL TRADING,Supply of LED Candle  lights for hotel PA,,,,,72
KITTU GENERAL TRADING,Supply of tailoring items kit for associates uniform,,,,,94
KITTU GENERAL TRADING,Washroom Napkins for NY event,,,,,72
KNH PHOTOMOMENTS LLC,Balloon stand and red carpet rental for the Huddle,,,,,188
KNH PHOTOMOMENTS LLC,Photographer and Videographer for the Huddle,,,,,188
KNY FZC,Christmas Band - 2024,,,,,77
KNY FZC,DJ for Brunch,,,,,77
KNY FZC,F+B Entertainment Event 10Dec2024 (KnY),,,,,77
KNY FZC,F+B Restaurant ENT 1day (KnY),,,,,77
KNY FZC,Polo Bar DJ - DEcember,,,,,77
KNY FZC,Polo Bar DJ - DEcember,,,,,77
KONARC POINT TECHNICAL SERVICES & CONTRACTINGLLC,FB - TAF 100%-Hotel Supply and replacement of Ganite counter,,,,,258
KONARC POINT TECHNICAL SERVICES & CONTRACTINGLLC,FB24 - ADM 100% Hotel  Repair of LG TV and Shaving mirror l,,,,,258
KONARC POINT TECHNICAL SERVICES & CONTRACTINGLLC,FB24 - ADM 100% Hotel Repair and replacement of Digital Sca,,,,,258
KONARC POINT TECHNICAL SERVICES & CONTRACTINGLLC,ONE-OFF JOB –RES RFH 60.87% TAF 39.13 % iMemo543706 MS (V137,,,,,36
KONE,1 year contract extension Non Comprehensive Annual Maintenance Contract for Elevators from 20 November 2024 to 19 November 2025 at Burj Crown Downtown End user Mohammed Hashir T 971 43673780,,,,,12
KONE,1 year Extension of LPO SPPO 5000428 Non Comprehensive Annual Maintenance Contract for Elevators at Standpoint from 01 November 2024 to 31 October 2025 End user Mohammed Hashir T 971 43673780,,,,,12
KONE,AMC for Lifts and Escalators in Fountain View and Chinatown from 1-Nov-2024 to 31-Oct-2025 (old PO TDMPO203511),,,,,12
KONE,AMC renewal -Elevator -2025,,,,,12
KONE,Annual maintenance for Elevator in Downtown Emaar Sales center from 01 Oct 2024 to 30 Sep 2025. Contact Person: Muhammed Afsal@056 473 6949,,,,,12
KONE,DHM - ESC additional parts for upgradation G1 to G21 and MWs,,,,,12
KONE,DHM - Supply and Replacement of Grouping Material for BOH Service Lifts,,,,,12
KONE,Extension of TLP503964 - Comprehensive Maintenance Contract for Elevators at Dubai Creek Harbour Sales Center from 1st December 2024 to 30 November 2027. End-User: Marion Figueroa @ 0564069394,,,,,12
KONE,"Fully Comprehensive Maintenance contract for KONE elevators in building 4,5,6 & 7 at the gold and diamond park from November 15, 2024, to October 14 2025",,,,,12
KONE,Non Comprehensive annual maintenance contract for Elevators as per PPM task sheet PPM 14 and 15 Service Provider Obligation ICMS Process Doc5 SPO RRT JCT ELE 210524 v1 at Beach Vista,,,,,12
KONE,Non Comprehensive annual maintenance contract for Elevators at Sunrise Bay for 1 year from 1 DEC 2024 to 30 NOV 2025,,,,,12
KONE,ONE OFF 2024-RSV RES MF RES 74.02% HOT 14.96% RET 8.66% PAR,,,,,12
KONE,ONE-OFF JOB-RVD- Res 100% –SE02 COP PCBs faulty board replac,,,,,12
KONE,Replacement of drive and contactor in Tower 2 Elevator 3 at Emaar Towers End user Mohammad Ismail Ali AlHatamleh 055 436 9625,,,,,12
KONE,Replacement of elevator damaged parts due to water leakage at Sunrise Bay Insurance claim MENAC 137311,,,,,12
KONE,"Replacement of MX10 BRAKE AT THE GOLD & DIAMOND PARK, AL QUOZ 3, DUBAI - BLDG.6, Lift 1 and Lift 2",,,,,12
KONE,"Replacement of MX10 BRAKE IN BLDG.7, LIFT 1 and LIFT 2 at the gold and diamond Park",,,,,12
KONE,Replacement of three damaged elevator parts at Beach Vista Tower 1 related to Insurance Claim MENAC 136452,,,,,12
KONE,Supply and Installation of New Door Sensor in Fountain View (MECH-060-2024 MS rectification). Requested by Orlando,,,,,12
KONE,TDM : FM FVE Lift & Escalator Improvement Mech-84-2024,,,,,12
KORN FERRY INTERNATIONAL MUSAVIRLIK STI,Emaar Turkey : HR consultancy services,,,,,9
KRYSTAL CLEAR CONTRACTING LLC,Painting work at Maiz tacos’ exhaust area - Acacia,,,,,245
KRYSTAL CLEAR CONTRACTING LLC,Supply & Installation Of Metal Planter Box With Artificial Plant & Reflector Stickers-DMM,,,,,475
KRYSTAL CLEAR CONTRACTING LLC,Supply of Flood sax Holder for Dubai Mall - Requested by Muthu,,,,,439
KTC INTERNATIONAL L.L.C,INSURANCE CLAIM (0539/2024) - RDO MF - Gate barrier arm and,,,,,9
KZ FRANCHISES S.A. DE C.V.,KZ AUH Food Bank Project Theming Fee,,,,,12
LA ROSA ROSE GENERAL TRADING,FB24 ACH-R&M Hotel 100%  Supply of epoxy paint,,,,,387
LA ROSA ROSE GENERAL TRADING,ONE OFF JOB24-RCH-MF Supply of PPEs for the staffs,,,,,387
LAB MIDDLE EAST COSMETICS TRADING L.L.C,Dispenser Bracket,,,,,154
LAB MIDDLE EAST COSMETICS TRADING L.L.C,Hand cream - December,,,,,451
LAB MIDDLE EAST COSMETICS TRADING L.L.C,HSK - HP - GST AMENITIES DISPENSER BRACKET,,,,,154
LAB MIDDLE EAST COSMETICS TRADING L.L.C,HSK - HTL - GST AMENITIES DISPENSER BRACKET,,,,,154
LAB MIDDLE EAST COSMETICS TRADING L.L.C,PCH 40 ML SHOWER GEL,,,,,451
LAB MIDDLE EAST COSMETICS TRADING L.L.C,PCH GUEST ROOM AMENITIES,,,,,154
LAB MIDDLE EAST COSMETICS TRADING L.L.C,shampoo & conditioner,,,,,451
LAB MIDDLE EAST COSMETICS TRADING L.L.C,shower gel & hand wash,,,,,451
LAB MIDDLE EAST COSMETICS TRADING L.L.C,shower gel & handwash,,,,,451
LAB MIDDLE EAST COSMETICS TRADING L.L.C,showergel & handwash,,,,,451
LABEL TECH PACKAGING MATERIAL MANUFACTURING CO. LLC,Dubai Opera Bags for merchandise use,,,,,486
LABEL TECH PACKAGING MATERIAL MANUFACTURING CO. LLC,Dubai Opera Contingency tickets,,,,,486
LABEL TECH PACKAGING MATERIAL MANUFACTURING CO. LLC,Dubai Opera Crowd control barriers Covers,,,,,179
LABEL TECH PACKAGING MATERIAL MANUFACTURING CO. LLC,Dubai Opera Merchandise 2024/2025 season programs for SITR,,,,,486
LABEL TECH PACKAGING MATERIAL MANUFACTURING CO. LLC,Dubai Opera Parking signages. Mystery shopper comment,,,,,486
LABEL TECH PACKAGING MATERIAL MANUFACTURING CO. LLC,Dubai Opera wristbands for NYE 2025,,,,,486
LAHEJ AND SULTAN GAS DISTRIBUTORS,F+B Restaurant Gas Cylinders (Lahej),,,,,82
LAMIA ABDUL LATIF A ALISSA,Paper Ripple Cup Brown 16oz With Lid (1*1000),,,,,12
LANDMARK RETAIL INVESTMENT CO LLC,CHEF SHOES,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,CHEF'S SHOES,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,Shoes,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,Shoes,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,Shoes For shiva,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,Shoes Replacement for Azar and Rekha,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,SPA SHOES RECEPTIONIST,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,Uniform - Shoes - Jerry,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,Uniform - Shoes - Vishnu,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,Uniform Shoes,,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,Uniform Shoes for Azeem Butt (Security),,,,,45
LANDMARK RETAIL INVESTMENT CO LLC,UNIFORM SHOES FOR THERESA AND ASHRAF,,,,,45
LC ACOUSTICS SERVICES CO,Renewal of Call to Prayer Pro Basic annual support service for Meadows Mall from the period of 20th Dec 2024 to 19th Dec 2025.,,,,,22
LC ACOUSTICS SERVICES CO,Spring Souk Mall AMC Renewal of Call to Prayer and License Upgrade for Meadows Mall Multimedia.,,,,,22
LE DAMAS SWEETS,Supply of mamoul for At the Top SKY,,,,,12
LE MAAR GLASS & TECHNICAL SERVICES,Dubai Aquarium - Level 2 Walkway Glasses Replacement works,,,,,414
LEADER MARBLE WORKS LLC,BD-Southridge retail common area granite replacement.,,,,,56
LEADER MEDICAL SUPPLIES TRADING,CapEX 2024-HYDRAFACIAL - SYNDEO,,,,,21
LEADER MEDICAL SUPPLIES TRADING,Hydra facial Tips,,,,,21
LEADERS FORT CONTRACTING,"Souk Al Bahar –Parking area enhancement work Level 1, 2 & 3",,,,,245
LEADERS FORT CONTRACTING,"Upgrade the Existing Toilet Extract Fans & duct modification for riser 12,riser 16 and riser 17 ( Angilina , Bin sina , Jordan )  Mech-122-2024",,,,,475
LEATHER DOCTOR UPHOLSTERY,SA 5607 -leather sofa repair,,,,,445
LEVER ELECTRIC,Baby Cot wheels,,,,,12
LEVER ELECTRIC,HSK - HTL - SHOE POLISH MACHINE BRUSH,,,,,12
LEVER ELECTRIC,HSK-Repair For Water Pressure Machine,,,,,12
LEVER ELECTRIC,Laundry Hangers,,,,,271
LEVER ELECTRIC,Supply of Vacuum bag-for hotel PA,,,,,12
LEVER ELECTRIC,VACUUM BAG FOR CLEANING SUPPLIES-HSK-HOTEL,,,,,12
LEVER ELECTRIC,Vileda Pur Active Spong,,,,,12
LIGHT MAGIC ELECTRICAL SERVICES,Installation and removal of all Illumination exterior lighting decorations on rental basis during the occasion of Christmas 2024 at Emirates Living Contact Kristine 050 659 8689,,,,,83
LIGHT MAGIC ELECTRICAL SERVICES,Supply Installation and removal of all Illumination exterior lighting decorations on rental basis during the occasion of Christmas 2024 at Arabian Ranches 1 Contact Person Rajiv Kalhan 043673931,,,,,83
LIGHT MAGIC ELECTRICAL SERVICES,Supply Installation and removal of all Illumination exterior lighting decorations on rental basis during the occasion of Christmas 2024 at Arabian Ranches 2 Contact Person Rajiv Kalhan 043673931,,,,,83
LIGHT MAGIC ELECTRICAL SERVICES,Supply Installation and removal of all Illumination exterior lighting decorations on rental basis during the occasion of Christmas 2024 at Arabian Ranches 3 Contact Person Rajiv Kalhan 043673931,,,,,83
LIGHT MAGIC ELECTRICAL SERVICES,Supply Installation and removal of all Illumination exterior lighting decorations on rental basis during the occasion of Christmas 2024 at Burj Park Downtown Dubai Master Community End User Muhammed Afsal 056 473 6949,,,,,83
LIGHT MAGIC ELECTRICAL SERVICES,Supply Installation and removal of all Illumination exterior lighting decorations on rental basis during the occasion of Christmas 2024 at Dubai Marina MC End User Noman Uddin 050 313 972,,,,,83
LIGHT MAGIC ELECTRICAL SERVICES,Supply Installation and removal of all Illumination exterior lighting decorations on rental basis during the occasion of Christmas 2024 at Emaar South,,,,,83
LIGHT MAGIC ELECTRICAL SERVICES,Supply Installation and Removal of all Illumination Exterior Lighting Decorations on rental basis for Christmas 2024 at DHE Master Community End user Ziaulla 0503305269,,,,,83
LIGHT MAGIC ELECTRICAL SERVICES,Supply Installation and Removal of all Illumination Exterior Lighting Decorations on rental basis for Christmas Event 2024 in Dubai Creek Harbour Master Community End User Pragheesh Sreenivasan 0552712069,,,,,83
LIGHTHOUSE INTELLIGENCE,VUQ Rate Insight Enterprise,,,,,12
LINENCRAFT,Linencraft Final Delivery,,,,,12
LINKS MIDDLE EAST TRADING,Link-JD Tractor tire,,,,,451
LINKS MIDDLE EAST TRADING,New wheels for the polo fields water guns,,,,,451
LINKS MIDDLE EAST TRADING,Re-raise Pipe & Fittings due to wrong vendor,,,,,451
LINKS MIDDLE EAST TRADING,Tyre for Dingo - Dec. 2024,,,,,451
LINOX CREATIVE ADVERTISING,Flag,,,,,25
LIQUID OF LIFE,ONE OFF JOB-RVH-50.86% RES 49.14%HOTEL 0% PAR-Replacement of,,,,,12
LIVE IN FIVE COMMUNICATIONS LLC,Encore RSG casual - Sound Engineer  5th of Dec  Live in Five LI5-24-875,,,,,263
LIVE IN FIVE COMMUNICATIONS LLC,Singing in the rain  casual - Sound Engineer 14-15 of Dec  Live in Five LI5-24-928 v2,,,,,263
LIVE IN FIVE COMMUNICATIONS LLC,Steinway Anran Su  casual - Sound Engineer  14th of Dec  Live in Five LI5-24-876,,,,,263
LIVE IN FIVE COMMUNICATIONS LLC,Steinway Series casual - Sound Engineer  30th Nov  Live in Five LI5-24-873,,,,,263
LIVE IN FIVE COMMUNICATIONS LLC,VIP Classical  casual - Sound Engineer 22nd of Dec  Live in Five LI5-24-947,,,,,263
LIVE IN FIVE COMMUNICATIONS LLC,VIP Classical casual - Sound Engineer  1st Dec  Live in Five LI5-24-874,,,,,263
LIWA SUN TECHNICAL SERVICES LLC,Liwa sun July 2024 Soft & hard FM,,,,,99
LIWA SUN TECHNICAL SERVICES LLC,liwa sun june 2024 Soft & hard FM,,,,,99
LIWA SUN TECHNICAL SERVICES LLC,Liwa sun SEP 2024 soft & hard FM,,,,,99
LLOYD DESIGN FITOUTS,VCAPEX - ASV 100% ACESS CONTROL - ADDRESS SKY VIEW KITCHEN -,,,,,12
LOBO TAILOR,Hashi - Uniform Local,,,,,12
LOCKE CAREY FIRE SAFETY CONSULTANCY,Annual Fire Audit for DMM & Pier 7 (2024)- 3rd Party Inspections,,,,,304
LOOTAH BC GAS,AMC-ARG 100%-Supply of Cylinder Gas for Nov24,,,,,82
LOOTAH BC GAS,Dubai Opera Utilities_Gas Nov 2024 (Period of 30/10/24 to 30/11/24) Ref INV2024180821,,,,,137
LOOTAH BC GAS,FB24 ACH-R&M Hotel 100% Replacement of Gas Detectors,,,,,82
LOOTAH BC GAS,FB24 VBH-Hotel 100%-Additional Stub-out for Hot Kitchen,,,,,82
LOOTAH BC GAS,"Gas Account Charges - RC TDM Platinum, Dine in & Restaurant - 20/09/24– 20/10/24",,,,,82
LOOTAH BC GAS,ONE-OFF JOB –RES RFH 100% Replacement of Gas Detector Heads,,,,,82
LOOTAH BC GAS,OWNER's PO-Replacement of 1 No. Domestic Gas Detector-APT#T1-1204-Address Sky Views (MRW-3758735) Ref:- LBCG/EMAR/SK/O/336/24/2025,,,,,137
LOOTAH BC GAS,OWNER's PO-Replacement of 1 No. Domestic Gas Detector-APT#T1-2703-Address Sky Views (MRW-3758729) Ref:- LBCG/EMAR/SK/O/336/24/2041,,,,,137
LOOTAH BC GAS,OWNER's PO-Replacement of 1 No. Domestic Gas Detector-APT#T1-3006-Address Sky Views (MRW-3758721) Ref:- LBCG/EMAR/SK/O/336/24/2044,,,,,137
LOOTAH BC GAS,OWNER's PO-Replacement of 1 No. Domestic Gas Detector-APT#T1-3303-Address Sky Views (MRW-3758744) Ref:- LBCG/EMAR/SK/O/336/24/2046,,,,,137
LOOTAH BC GAS,OWNER's PO-Replacement of 1 No. Domestic Gas Detector-APT#T1-405-Address Sky Views (MRW-3756782) Ref:- LBCG/EMAR/SK/O/336/24/2020,,,,,137
LOOTAH BC GAS,OWNER's PO-Replacement of 1 No. Domestic Gas Detector-APT#T1-509-Address Sky Views (MRW-3756785) Ref:- LBCG/EMAR/SK/O/336/24/2021,,,,,137
LOOTAH BC GAS,OWNER's PO-Replacement of 1 No. Domestic Gas Detector-APT#T1-603-Address Sky Views (MRW-3756784) Ref:- LBCG/EMAR/SK/O/336/24/2022,,,,,137
LOOTAH BC GAS,"Proposal for the Replacement of 1 No. Gas Detector for Platinum Kitchen in Reel Cinema, The Dubai Mall",,,,,82
LOOTAH BC GAS,Tdm : FM  Dubai Mall LPG System Upgradation Mech-88-2024,,,,,91
LUXURIOUS GENERAL TRADING,HK-Seat Cushion covers for 3 & 4 Seater Sofa,,,,,387
LUXURY BRAND CONSULTING,AFR TOP 100 Hotels and Resorts Digital Package,,,,,12
LUXURY BRAND CONSULTING,Winner's Package | Luxury Lifestyle Awards,,,,,12
LUXURY BRAND CONSULTING,Winner's Package For The Spa | Luxury Lifestyle Awards,,,,,12
LYON SMART MOVERS LLC,Transportation Buggy & SAFE,,,,,188
M M G EVENTS MANAGEMENT LLC,"Adventure Park - MMG Temp Staff Charges - November 1-30, 2024",,,,,111
M M G EVENTS MANAGEMENT LLC,Casual staff for At the Top operations (January 2025),,,,,159
M M G EVENTS MANAGEMENT LLC,"Dubai Aquarium - MMG Charges November 1-30, 2024",,,,,111
M M G EVENTS MANAGEMENT LLC,"Dubai Aquarium - MMG Charges October 1-31, 2024",,,,,111
M M G EVENTS MANAGEMENT LLC,"Play DXB TDM - MMG Temp Staff Charges - November 1-30, 2024",,,,,111
M R S PACKAGING LIMITED,Adventure Park - Popcorn and Slush Machine,,,,,273
M R S PACKAGING LIMITED,Adventure Park - Popcorn Machine,,,,,273
M R S PACKAGING LIMITED,"PAYMENT FOR M.R.S FOOD ITEMS FOR DECEMBER 11, 2024 FOR RC TDM. CONTACT LYKA 044491942",,,,,273
M R S PACKAGING LIMITED,"PAYMENT FOR M.R.S FOOD ITEMS FOR DECEMBER 17, 2024 FOR RC TDM. CONTACT LYKA 044491942",,,,,273
M R S PACKAGING LIMITED,"PAYMENT FOR M.R.S FOOD ITEMS FOR DECEMBER 4, 2024 FOR RC TDM. CONTACT LYKA 044491942",,,,,273
M R S PACKAGING LIMITED,"PAYMENT FOR M.R.S FOOD ITEMS FOR NOVEMBER 20, 2024 FOR RC TDM. CONTACT LYKA 044491942",,,,,273
M R S PACKAGING LIMITED,PAYMENT FOR M.R.S FOOD ITEMS FOR NOVEMBER 26 AND 28 2024 FOR RC TDM. CONTACT LYKA 044491942,,,,,273
M R S PACKAGING LIMITED,SERVICE MAINTENANCE-#PF112044 FOR RC DMM. CONTACT LYKA 044491942.,,,,,273
M R S PACKAGING LIMITED,SERVICE MAINTENANCE-MRS#PF112024 FOR RC SPRINGS. CONTACT LYKA 044491942.,,,,,273
M R S PACKAGING LIMITED,SERVICE MAINTENANCE-MRS#PF112113 FOR RC DMM. CONTACT LYKA 044491942.,,,,,273
M R S PACKAGING LIMITED,Supply of MRS food items for RC DMM and Springs. Contact Shyba 044491916,,,,,44
M R S PACKAGING LIMITED,"Supply of MRS food items for RC DMM for the month of Nov.19 & 25, 2024. Contact Shyba 044491916",,,,,44
M R S PACKAGING LIMITED,Supply of MRS food items for RC DMM. Contact Shyba 044491916,,,,,44
M R S PACKAGING LIMITED,Supply of MRS food items for RC DMM. Contact Shyba 044491916,,,,,44
M R S PACKAGING LIMITED,Supply of MRS food items for RC DMM. Contact Shyba 044491916,,,,,44
M R S PACKAGING LIMITED,Supply of MRS food items for RC Springs. Contact Shyba 044491916,,,,,44
M R S PACKAGING LIMITED,Supply of MRS food items for RC Springs. Contact Shyba 044491916,,,,,44
M R S PACKAGING LIMITED,Supply of MRS food items for RC Springs. Contact Shyba 044491916,,,,,44
MAARSH KITCHENWARE TRADING LLC,Ribbon for Turkey Take Away,,,,,188
MAB INTERNATIONAL SERVICES,ADM-T3Hotel Side Camera Replacement-CCTV Project,,,,,9
MAB INTERNATIONAL SERVICES,DMM Security requirements - Rack Relocation,,,,,9
MAB INTERNATIONAL SERVICES,"Dubai Mall: Supply , Installation and Commission of Electronic Key Management System (EKMS) Phase 1",,,,,9
MAB INTERNATIONAL SERVICES,FB24-DHG-SIRA Inspection Charge,,,,,9
MAB INTERNATIONAL SERVICES,INSURANCE - RFH 28.07% TAF 18.05% Supply & Installation of 5,,,,,9
MAB INTERNATIONAL SERVICES,INSURANCE - RFT 27% Supply & Installation of 5Mtr Boom with,,,,,9
MAB INTERNATIONAL SERVICES,INSURANCE - RFV 26.88% Supply & Installation of 5Mtr Boom wi,,,,,9
MAB INTERNATIONAL SERVICES,Mira TC & AR2 Club: Payment of pending invoices against non migrated LPOs.,,,,,9
MAB INTERNATIONAL SERVICES,NYE25 - ESG - DTCC Additional Requirement (CPU),,,,,9
MAB INTERNATIONAL SERVICES,NYE25 - ESG - DTCC AI Room Additional Requirement.,,,,,9
MAB INTERNATIONAL SERVICES,NYE25 - ESG - Emaar DTCC South Ridge Additional Camera Requirement,,,,,9
MAB INTERNATIONAL SERVICES,NYE25 - ESG - PSIM Rectification or Replacement,,,,,9
MAB INTERNATIONAL SERVICES,NYE25 - ESG - Security Systems Mandatory Requirements,,,,,9
MAB INTERNATIONAL SERVICES,ONE OFF JOB-RBL- 100% Replacement of the PTZ camera in Emaar,,,,,9
MAB INTERNATIONAL SERVICES,ONE OFF JOB-RML- RES 100% Supply of lift camera spare Emaar,,,,,9
MAB INTERNATIONAL SERVICES,ONE-OFF JOB-RVD- Res 100% –Supply & Installation of Barrier,,,,,9
MAB INTERNATIONAL SERVICES,Souk Al Manzil: Security Systems AMC from 1/12/2024 until 30/11/2025 (01) year,,,,,9
MAB INTERNATIONAL SERVICES,Supply and Installation of 3 Mtr Extendable Ceiling Mount Pole with Dome Camera Base,,,,,9
MAB INTERNATIONAL SERVICES,Supply Installation of New CCTV at Park Island,,,,,9
MAB INTERNATIONAL SERVICES,Unbudgeted Capex – 5242 Emaar building – Intercom Requirement,,,,,9
MABCO PROFESSIONAL SYSTEMS,"""FB - TAF 100%-Hotel Cylinder for Drain Valve-Jensen Tunnel",,,,,141
MABCO PROFESSIONAL SYSTEMS,"""FB - TAF 100%-Hotel V-belt/rex xpz 762 (5100023/5100100)  a",,,,,470
MABCO PROFESSIONAL SYSTEMS,ADM- WIRE HANGERS SUPPLIES,,,,,297
MACE TRADING,AMC-RML RES-64.90%  HOT- 34.96% CAR PARK 0.14% Maintenance f,,,,,21
MACE TRADING,AMC-RML-100% Res.- AMC renewal for revolving door 1st May 20,,,,,21
MACE TRADING,DM-OPERATIONS_NYE 2025 Standby Manpower for FAE Revolving Doors | Requested by Orlando,,,,,21
MACE TRADING,Replacement of 5 Sliding Door Operators at Marina Quays,,,,,21
MAD MARKS EVENTS & MARKETING MANAGEMENT,Events: Meydan Event (FF) - 20 December 2024,,,,,410
MAD MARKS EVENTS & MARKETING MANAGEMENT,NYE25 - Additional Cabling,,,,,270
MAD MARKS EVENTS & MARKETING MANAGEMENT,NYE25: Additional Lettering - MM,,,,,270
MAD MARKS EVENTS & MARKETING MANAGEMENT,NYE25: Additional Screens - MM,,,,,270
MAD MARKS EVENTS & MARKETING MANAGEMENT,NYE25: Additional Tech Rider - MM,,,,,270
MAD MARKS EVENTS & MARKETING MANAGEMENT,"UBE - NYE 25 Burj Park Tickets for U By Emaar Members Surprise & Delight, 62180660",,,,,418
MAD MARKS EVENTS & MARKETING MANAGEMENT,"UBE - NYE 25 Burj Park Tickets for U By Emaar Social Media Campaign, 62180660",,,,,418
MAGESTER ADVERTISING & PUBLICITY,Supply of Pool Visitors Logbook and Parking Violation Paper,,,,,25
