normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
EMAAR,Supply of Emaar gift cards for TDM customer service team monthly recognition December 2024,,,,,2
EMAAR,Supply of Emaar gift cards for TDM customer service team monthly recognition December 2024,,,,,2
EMAAR,Supply of Emaar gift cards for TDM Staff Recognitions Certificate National Day Participate Team December 2024,,,,,2
EMAAR,Supply of Emaar Gift Cards for the Christmas Competition,,,,,2
EMAAR,U By Emaar Point cost Nov 24 EMAAR MALL,,,,,2
EMIRATES BUSINESS MACHINES,FRONT OFFICE LAPTOP,,,,,2
EMIRATES BUSINESS MACHINES,Laptop Repair  5M11A38530 Keyboard Bezel 5CB0Z69496 LCD Bezel 5CB0Z69495 LCD Rear Cover,,,,,2
EMIRATES BUSINESS MACHINES,Laptop-CAPEX 2024,,,,,2
EMIRATES BUSINESS MACHINES,"Lenovo Laptop Purchase - 1 unit ThinkPad T14s G4, Intel® Core™ i7-1365U vPro® (E-cores up to 3.90GHz, ) 14 1920 x 1200 Non-Touch, Windows 11 Pro 64, 32.0GB, 1x512GB SSD M.2 2280 PCIe Gen4 TLC Opal, Intel® Iris® Xe Graphics, Wi-Fi 6E AX211,B",,,,,2
EMIRATES BUSINESS MACHINES,"Lenovo Laptop Purchase - 3 units (IA)  ThinkPad T14s G4, Intel® Core™ i7-1365U vPro® (E-cores up to 3.90GHz, ) 14 1920 x 1200 Non-Touch, Windows 11 Pro 64, 32.0GB, 1x512GB SSD M.2 2280 PCIe Gen4 TLC Opal, Intel® Iris® Xe Graphics, Wi-",,,,,2
EMIRATES BUSINESS MACHINES,"Monitor - Think Vision T27i-30 27"" Monitor with HDMI cable Monitor for Cyrine Hijazi, Naema Esam Khamis Mubarak  Alfalasi, Sarah Almarri, Afraa Ahmed Saeed Nasser Alhebsi, Eman AlGhzawi & Ahmed Anwar Khamis Saeed  Al Ali",,,,,2
EMIRATES BUSINESS MACHINES,"Notebook ThinkPad E14 Gen6 , Intel 21M8CTO1WW - Non Touch;16 GB RAM, 512 GB SSD, Warranty 3Y Onsite; +Mouse_Carry BAG Warranty 3Y SBTY Add ON",,,,,2
EMIRATES BUSINESS MACHINES,POT Notebook ThinkPad E14 Gen6 (Laptop + Mouse + carry bag),,,,,2
EMIRATES BUSINESS MACHINES,Supply of laptop for new staff - Shyam Vakkalanka.,,,,,2
EMIRATES BUSINESS MACHINES,TAF Notebook ThinkPad T14s Gen 5,,,,,2
EMIRATES BUSINESS MACHINES,"UBE - Monitor for Loyalty Team -Think Vision T27i-30 27""",,,,,2
EMIRATES FIRE FIGHTING & RESCUE COMPANY LLC,KZ AUH Supply and installation of 3D Evacuation Map - Fire and Safety Inspection,,,,,2
EMIRATES NATIONAL FACTORY FOR PLASTIC,Tickets for Sky Views observatory,,,,,2
EMIRATES NATURAL DRINKING WATER,330 ml X 24 pcs. in 1 carton(350 CTNs) | Downtown Sales Centre | December 2024,,,,,2
EMIRATES NATURAL DRINKING WATER,"Bottled Water to be provided to customers during Handover appt., CHO appts., site visits etc. 12.2024",,,,,2
EMIRATES NATURAL DRINKING WATER,Emirates Water for L148,,,,,2
EMIRATES NATURAL DRINKING WATER,Supply of NYE25 water bottles from Emirates Natural Drinking Water for Dubai mall guest service,,,,,2
EMIRATES NATURAL DRINKING WATER,TDM - OPERATIONS - PANTRY - WATER BOTTLE SUPPLY - 100 CASES - December 2024,,,,,2
EMIRATES SUN CONTRACTING,Business Park-Building 1- In front of Reception Gypsum Board Partition works.,,,,,2
EMIRATES SUN CONTRACTING,Electrical Power Upgrade from 147kW to 197KW in Marina Quays,,,,,2
EMIRATES SUN CONTRACTING,P1 Cinema Entrance Area Shop Front Hoarding Graphic Works.,,,,,2
EMIRATES SUN CONTRACTING,Shop front hoarding and graphic works for UN DIMANCHE A PARIS (DHM-GF-379),,,,,2
EMIRATES SUN CONTRACTING,Supply and installation of hoarding  for Vision Express (DMM-PR-PM008).,,,,,2
EMIRATES SUN CONTRACTING,TDM-LG-027 - MEP Electrical & Plumbing TVR Works.(LC),,,,,2
EMIRATES SUN CONTRACTING,TDM-LG-097-1- MAISON PIERRE MARCOLINI shop front Hoarding works.,,,,,2
EMIRATES SUN CONTRACTING,TDM-SF 130-43-ROYALS DONUTS shop front Hoarding works.,,,,,2
EMIRATES SUN CONTRACTING,TDM-SF-130-32 - NEAT BURGER shop front Hoarding works.,,,,,2
EMIRATES SUN CONTRACTING,TDM-SF-130-32-NEAT BURGER shop TERRACE AREA Gypsum Board Hoarding works.,,,,,2
EMIRATES SUN CONTRACTING,TDM-SF-137 - PANCO shop front Hoarding works.,,,,,2
EMIRATES SUN CONTRACTING,TDM-SF-186-11 - TATLI DURAK shop front Hoarding works.,,,,,2
EMIRATES SUN CONTRACTING,TDM-SF-218 - BOSSINI shop front Hoarding works.,,,,,2
EMIRATES SUN CONTRACTING,The Dubai Mall-SF-MLB-024-OPPA HAIR shop front Hoarding works.,,,,,2
EMIRATES SUN CONTRACTING,ZDVII-GF-T2-R01- RYZE - DRAINAGE PROVISION SP WORKS,,,,,2
EMMS TECHNICAL SERVICES L.L.C,Door Maintenance Work At Rise Tower 1-DCH,,,,,1
EMMS TECHNICAL SERVICES L.L.C,Refurbishment of Side Wall Marbles in under water fountain in DMM,,,,,1
EMMS TECHNICAL SERVICES L.L.C,Supply and Apply of 3M Tint Paper 30 Black on Glass at Forte End user Mohammed Hashir T 971 43673780,,,,,1
EMPIRE SARMAD SPORTS FIELDS & HALLS EQUIPMENT TRADING LLC,Complete Refurbishment of Kids play area Residences Phase 1 Tower 3 and 6 End user Nikhil Gopi V M 971569976077,,,,,3
EMPORIA GENERAL TRADING LLC,"Supply of Mother of Pearl Washroom Accessories for Chinatown, Fountain Views and FAE (iMemo-544331)",,,,,3
EMPORIA GENERAL TRADING LLC,TDM - OPERATIONS - LEATHER TISSUE BOX,,,,,3
EMRILL SERVICES,Additional Manpower support for Newyear night event at Souk Al Bahar,,,,,1
EMRILL SERVICES,Community Centres: Fuel Consumption costs from 1/07/2024 until 30/06/2027 (3 years),,,,,1
EMRILL SERVICES,"Electrical Floor Box Work at Dubai Hills, Business Park.  Supply & installation of new 1 no’s floor box with required  Removal of carpet tiles from the required area.  Electric wiring with necessary fixtures and connect to the nearest po",,,,,1
EMRILL SERVICES,ESR: Security Services from 1st July 2024 until 30th June 2027 (03) Years,,,,,1
EMRILL SERVICES,ESR: Security Water Consumption from 1/07/2024 until 30/06/2027 (3years),,,,,1
EMRILL SERVICES,Extention of cleaning services in Yansoon 9 OTR A washrooms for a period of 1 month & 13 days  at OTR Dubai - HK Male and Female Staff- period - start date 18-Sep-2024 - End date - 31-Oct-2024.,,,,,1
EMRILL SERVICES,Heriot-Watt specialist services- Confetti cleaning services 26th Nov.  Emrill DTO SWQ 080/24,,,,,1
EMRILL SERVICES,IFM Services Mobilization Charges in Dubai Creek Harbour Marina Parking under CFM527 Package 2 from 1 November 2024 to 31 October 2027. End User Pragheesh Sreenivasan 0552712069,,,,,1
EMRILL SERVICES,IFM Services Mobilization Charges in Dubai Creek Harbour Sales Center under CFM527 Package 2 from 1 November 2024 to 31 October 2027. End User Pragheesh Sreenivasan 0552712069,,,,,1
EMRILL SERVICES,Integrated Facilities Management Services in Dubai Creek Harbour - Marina Parking under CFM527 Package 2 from 1-November-2024 to 31-October-2027.,,,,,1
EMRILL SERVICES,NYE25 - ECM - Police Barrier,,,,,1
EMRILL SERVICES,"NYE25-ESG-Housekeeping Service for Government and Security, Volunteers Tents",,,,,1
EMRILL SERVICES,One Off DUBAI OPERA : Supply and installation of Insect killer lamps DTO SWQ -079/24_R1,,,,,1
EMRILL SERVICES,One Off_Dubai Opera : Mystery Shopper - Rectification of Irrigation Pipeline excavation Work & Turf replacement MS V-18691-028,,,,,1
EMRILL SERVICES,OPEX-SAB-2024-72 - Supply of additional drain tray provision in parking area at Souk Al Bahar,,,,,1
EMRILL SERVICES,Rectification of Accidental Damage of Filtration System in Sales Promenade Water Feature in Dubai Creek Harbour Master Community End user Pragheesh Sreenivasan 055 2712069,,,,,1
EMRILL SERVICES,Renewal of Outsource Staff - Chitraksh K.R - FM Administrator for the period of one year (1 December 2024 till 30 November 2025) - (Replacement of Clement Sampath),,,,,1
EMRILL SERVICES,"Renewal of Senior & PTW Inspectors in Arabian Ranches I,II, III, Reem, Emirates Living, and The Greens & Views Master Communities from 01 September 2024 to 31 August 2027. Previous LPO ECMPO200468",,,,,1
EMRILL SERVICES,Replacement of Wooden Panels-Burj Views,,,,,1
EMRILL SERVICES,Service Quotation for Provision of MEP and Housekeeping Services at Emaar Talent Academy located in Dubai UAE for 1 Year  Quote No: OPP-00032211 Dtd 31st Oct 2024 Contact Person: - Neha Sandeep Advani / Meera Menon,,,,,1
EMRILL SERVICES,Shows December '24 -  smoke and haze Emrill DTO SWQ 081/24,,,,,1
EMRILL SERVICES,Supply & Installation of parking convex mirrors at Souk Al Bahar,,,,,1
EMRILL SERVICES,Supply and Installation of Antique Mesh Box at Souk Al Bahar nearby Dubai mall entrance,,,,,1
EMRILL SERVICES,"Supply and installation of Ducting Emaar Sales Centre for Fiber Connectivity, Downtown, Dubai UAE.",,,,,1
EMRILL SERVICES,Supply and installation of Pump room assets at springs 1 Nibraz Akheel 971 54 757 8474 Claim No C 01 1002 2024 2268,,,,,1
EMRILL SERVICES,Supply and installation of Water meter at Souk Al Bahar,,,,,1
EMRILL SERVICES,"Supply of manpower 1x MEP Technician & 1x Housekeeping attendant at Show Villa, Emaar South, Dubai, UAE for the period of 02 months from 1st December 2024 to 31st January 2025.",,,,,1
EMRILL SERVICES,Supply of Palm Tree Lighting in Camel area at Souk Al Bahar,,,,,1
EMRILL SERVICES,Supply of SS round bar door handle at Souk Al Bahar,,,,,1
EMRILL SERVICES,Variation PO for ARMRPO-5000064-Provision of Administrator (Harison) for the month of November and December 2021(45 days) in ECM Office at Arabian Ranches. Var PO for ARMRPO-5000064.,,,,,1
ENDRESS & HAUSER PROCESS AUTOMATION,BIOCHEMICAL FOR OIL SPILL,,,,,2
ENERGY CIRCLE TECHNICAL SERVICES,FB24-ARG-Fabrication of Nezesaussi LED screen movable stand,,,,,1
ENERGY CIRCLE TECHNICAL SERVICES,FB24-HYA-Supply of Dog Hook,,,,,1
ENERGYZONE,Supply and installation of roof top water proofing in GDP Retail Area building 1.,,,,,2
ENERGYZONE,Waterproofing and Atrium Glass Silicon Rectification Works-Souq Al Manzil,,,,,2
ENGINEERING TECHNICAL REFRIGERATION COMPANY - L L C.,ETRC OCT 2024 soft FM,,,,,2
ENOC RETAIL LLC,Car wash for Nov 24 - Invoice 38974,,,,,3
ENOC RETAIL LLC,VIP Tag Fuel for Nov 24 - Invoice 225331,,,,,3
ENOVA FACILITIES MANAGEMENT SERVICES,MIRROR REPLACEMENT IN KZ DXB FIRST AID FEMALE WASHROOM (MS AUDIT RECTIFICATION),,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,MIRROR REPLACEMENT IN KZ DXB FIRST AID HANDICAPPED WASHROOM (MS AUDIT RECTIFICATION),,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,RC | Supplier Enova FM | Provision of Extra Power for IT Rack to be used in Projector Reel Cinema TDM | TMS NOC Project,,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,RC Springs - Pat Testing  & Certification of devices - Contact: Anish,,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,RC TDM - L11 Dine-in lobby stretch ceiling stain marks cleaning (MS) - Contact: Denzil,,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,RC TDM - Supply of In-Line duct fan - Contact: Anish,,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,Replacement of Landing Hose nozzle and refilling empty extinguisher at Playdxb - Dubai Mall,,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,SFM snag rectification work at Reel Cinemas in Dubai Mall,,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,Snag rectification works at Aquarium in Dubai Mall,,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,Snag rectification works in Kidzania Dubai Mall,,,,,2
ENOVA FACILITIES MANAGEMENT SERVICES,TEMPORARY POWER SUPPLY FOR DIR FESTIVE LIGHTS INSTALLATION,,,,,2
ENSO GARMENTS TRADING,CHAIR COVER WHITE,,,,,2
ENSO GARMENTS TRADING,Hand & Face Towels in Vida Residence Downtown,,,,,2
ENSO GARMENTS TRADING,supply of Mattress protector for hotel room,,,,,2
ENSO GARMENTS TRADING,supply of pillow for hotel room,,,,,2
ENTERPRISE MEDIA FZE,The Limitless Orchestra: From Strauss to Zimmer,,,,,2
ENVIDA TECHNICAL SERVICES,OWNER's PO-AC Duct Cleaning & Sanitization-APT#3505-Address Downtown(MRW-3697613) Ref:- EN-6549-AC,,,,,1
EPPCO LUBRICANTS,ENOC 10W 40 VUL 990 - Dec. 2024,,,,,2
EQUATION ELECTROMECHANICAL WORKS,Meadows Village – Above the Ceiling AC Duct Condensation Leakage Rectification,,,,,2
EQUI NOX TECHNICAL SERVICES,Supply and Delivery of Jet Pump for Lake Cleaning Machines,,,,,1
ESHARAH ETISALAT SECURITY SOLUTIONS,DM: Tetra Radio Repair,,,,,2
ESHARAH ETISALAT SECURITY SOLUTIONS,DMM Security requirements - Antenna Replacement / Enhancing for TETRA System,,,,,2
ESHARAH ETISALAT SECURITY SOLUTIONS,NYE25 - ESG - ESHARAH - One Week Rental Zetron Position at Emaar Downtown Command Center.,,,,,2
EUGENE ALAS PHOTOGRAPHY SERVICES,RC TDM -Layout for Platinum Menu update,,,,,1
EUGENE ALAS PHOTOGRAPHY SERVICES,UAE National Day - Video Coverage for BK projection,,,,,1
EUGENE ALAS PHOTOGRAPHY SERVICES,Videography and Photography service,,,,,1
EUROCHEF GULF GENERAL TRADING,GI|2024 : ATM CULINARY MISC ITEMS - MATFER,,,,,2
EUROCHEF GULF GENERAL TRADING,GI|2024 : ATM CULINARY PASTRY ITEMS - MATFER,,,,,2
EUROTECH GAS SERVICES LLC,Supply of LPG -DEC 2024-1/2,,,,,3
EUROTECH GAS SERVICES LLC,Supply of LPG -DEC 2024-3,,,,,3
EUROTEK CLEANING EQUIPMENT TRADING LLC,Cleaning machines for Housekeeping,,,,,3
EUROTEK CLEANING EQUIPMENT TRADING LLC,GYM Wipes/ cleaning tools,,,,,3
EUROTEK CLEANING EQUIPMENT TRADING LLC,HSK-CLEANING SUPPLY-DEC-2024,,,,,3
EUROTEK CLEANING EQUIPMENT TRADING LLC,Mop Bucket Trolley,,,,,3
EVENTPRO360 LLC,Event Pro 360 Subscription,,,,,3
EVER STYLE TRADING,HK - Hair Dryer for Guest Room (Emberton UK - black color),,,,,2
EVER STYLE TRADING,Plastic Crates,,,,,2
EVER STYLE TRADING,Whisky Glass For Origin,,,,,2
EVERFINE TOOLS TRADING,Thermal Scanner; Humidity Meter; LED Torch Light; Laser Pointer and Docking station to be used for Snagging Inspections by PQA Engineer across Emaar Projects,,,,,2
EVERGREEN WAY TECHNICAL SERVICES,FB24-DHG-Club house water pressure low- Booster pump-2 servi,,,,,1
EVERY DAY TRADING (L.L.C.),Stationery / Office Supplies-Calculator – DELI and Paper Trey 3 Tier net - for  Treasury-Corporate Finance.,,,,,2
EVINOPS LIMITED,2024 Year End Event for Customer Care,,,,,2
EVINOPS LIMITED,2024 Year-end Gathering for Customer Excellence (Inspections and Handover),,,,,2
EVOLUTION LIVE EVENT MANAGEMENT L.L.C,The Nutcracker hire - Full Boar 4 Dry Hire Evolution 24-5162,,,,,2
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Door for Table top chiller,,,,,2
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Electrolux Stack Machine Maintenance,,,,,2
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Motor winding for AC unit,,,,,2
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Supply of glue pad for insect killer,,,,,2
EXCEL AC REFRIGERATION AND MAINT WORKSHOP,Table top chiller - Door hinges replacement,,,,,2
EXCEL KITCHENS,COMBI OVEN TABLETS,,,,,2
EXPERTS' CHOICE GENERAL TRADING LLC,Ottoman re upholstery for guest rooms,,,,,3
EYENAX TECHNOLOGIES,Play DXB TDM - Supply & Installation of Wild Wing CCTV,,,,,2
EYENAX TECHNOLOGIES,Play DXB TDM – Wild Wing Projector Renovation,,,,,2
FABE LA ROYALE SWEET INDUSTRY LLC,Festive Box Pastry,,,,,3
FACT MAGAZINE FZ,GI|2024 : FACT MAGAZINE - ROUND UP FESTIVE 2024 STORIES,,,,,2
FALCON PACK,Aluminium Container - Food Bank,,,,,2
FALCON PACK,Aluminum containers,,,,,2
FALCON PACK,baking paper for kitchen,,,,,2
FALCON PACK,C/B 5 X 14 CM- SILVER W/HANDLE,,,,,2
FALCON PACK,CAKE BOARD 9X9 CM SQUARE,,,,,2
FALCON PACK,CAKE BOARD 9X9 CM SQUARE,,,,,2
FALCON PACK,Chopstick for restaurant,,,,,2
FALCON PACK,CLING FLIM FOR KITCHEN,,,,,2
FALCON PACK,CLING FLIM FOR KITCHEN,,,,,2
FALCON PACK,CLING FLIM FOR KITCHEN,,,,,2
FALCON PACK,Cocktail Napkins,,,,,2
FALCON PACK,Cocktail Napkins,,,,,2
FALCON PACK,Coffee Cup Lids,,,,,2
FALCON PACK,Consumables| FALCONPACK INDUSTRY LLC,,,,,2
FALCON PACK,Consumables| FALCONPACK INDUSTRY LLC,,,,,2
FALCON PACK,Containers,,,,,2
FALCON PACK,DISPOSABLE CUPS DECEMEBER 2024,,,,,2
FALCON PACK,FOOD BANK CONTAINER,,,,,2
FALCON PACK,Kitchen pop corn Take away,,,,,2
FALCON PACK,KRAFT SALAD BOWL,,,,,2
FALCON PACK,MED : BLACK COFFEE CUP,,,,,2
FALCON PACK,Napkins,,,,,2
FALCON PACK,Operational Items,,,,,2
FALCON PACK,Paper Cups for Locker Room,,,,,2
FALCON PACK,Paper take away Bag Falcon,,,,,2
FALCON PACK,PIPING BAG FOR KITCHEN,,,,,2
FALCON PACK,PIPING BAG FOR KITCHEN,,,,,2
FALCON PACK,PizzaLiner for kitchen,,,,,2
FALCON PACK,SPA PAPER CUPS,,,,,2
FALCON PACK,Supply of gloves of hotel rooms  & PA,,,,,2
FALCON PACK,SUPPLY OF PACKAGING ITEMS FOR RC TDM. CONTACT LYKA 044491942,,,,,2
FALCON PACK,SUPPLY OF PACKAGING ITEMS FOR REEL CINEMAS TDM. CONTACT LYKA 044491942,,,,,2
FALCON PACK,TAKE AWAY CONTAINER FOR F&B,,,,,2
FALCON PACK,TAKE AWAY FOR NEW YEAR FOR F&B,,,,,2
FALCON PACK,TAKE AWAY PAPER BAG FOR F&B,,,,,2
FALCON PACK,Tiramisu Container,,,,,2
FALCON PACK,TISSUE COCKTAIL - THE PATISSERIE  DEC,,,,,2
FALCON PACK,TULIP CUP BROWN 32MM,,,,,2
FALCON PACK,TULIP CUPS for Pastry,,,,,2
FALCON PACK,Turkey Takeway Container,,,,,2
FAT TANK,Fat Tank Ser & Chem rep 24-Dec-24 To 16-Jan-2025,,,,,2
FAT TANK,Fat Tank Service  & Chem Rep  24-Dec-24 To 16-Jan-2025,,,,,2
FAT TANK,Fat Tank Service - December,,,,,2
FAT TANK,Fat Tank Service of January 2025,,,,,2
FAT TANK,fat tank-dec-24,,,,,2
FATIHA ELECTRIC CARS TRADING Co LLC,AMC Buggie Lift from 1st Jan to 31st Dec 2025,,,,,3
FATIHA ELECTRIC CARS TRADING Co LLC,AMC: Bi-monthly per Year Onsite  Maintenance Service for 4 No's of Club Cars at  Downtown & DCH   Period: 1.11 2024 to 31.10.2025,,,,,3
FATIHA ELECTRIC CARS TRADING Co LLC,On-site repair of FM Buggies_BMS and DDMC-12 | Requested by Saiful,,,,,3
FATIHA ELECTRIC CARS TRADING Co LLC,TDM - OPERATIONS - BUGGY REPAIR 4 SEATER,,,,,3
FEATURE CARE TECHNICAL SERVICES L.L.C,TBC | Dishwasher repair,,,,,1
FEI FEI GENERAL TRADING,Bamboo Skewer for kitchen,,,,,2
FERCO SHUTTERS & SEATING SYSTEMS,INSURANCE CLAIM-(0553/2024)-Rolling shutter damage rectifica,,,,,2
FERCO SHUTTERS & SEATING SYSTEMS,RC TDM - Blue LED seat signage light - Contact: Denzil,,,,,2
FINE HYGIENIC PAPER,hk tissues,,,,,2
FINE HYGIENIC PAPER,HSK - HTL - GUEST TISSUES,,,,,2
FINE HYGIENIC PAPER,HSK - HTL - GUEST TISSUES,,,,,2
FINE HYGIENIC PAPER,maxi roll  interfold,,,,,2
FINE HYGIENIC PAPER,maxi roll -December,,,,,2
FINE HYGIENIC PAPER,RDO-Tissue Common Area-Dec 2024,,,,,2
FINE HYGIENIC PAPER,Supply of tissue roll & tissue box for hotel rooms,,,,,2
FINE HYGIENIC PAPER,Tissue & GYM Wipes in Vida Residence Downtown,,,,,2
FINE HYGIENIC PAPER,tissue box &toilet roll jan 2025,,,,,2
FINE HYGIENIC PAPER,Tissue Boxes for F&B,,,,,2
FINE HYGIENIC PAPER,Tissue for guest room and Public area,,,,,2
FINE HYGIENIC PAPER,Tissue for guest room and Public area,,,,,2
FINE HYGIENIC PAPER,Tissue for Guest Rooms - HSK - Hotel,,,,,2
FINE HYGIENIC PAPER,Tissue for Guest Rooms - HSK - Hotel,,,,,2
FINE HYGIENIC PAPER,Tissue for Guest Washroom - HSK - Tower 1,,,,,2
FINE HYGIENIC PAPER,Tissue for Staff Washroom (BOH)-HSK-Tower 1,,,,,2
FINE HYGIENIC PAPER,Tissue in Vida Residence Downtown,,,,,2
FINE HYGIENIC PAPER,Tissue Supplies,,,,,2
FINE HYGIENIC PAPER,Tissue Supplies For guest rooms,,,,,2
FINE HYGIENIC PAPER,Toilet roll,,,,,2
FIRE GATE SAFETY & SECURITY SYSTEMS,Emergency and exit lights upgradation in Arabian Ranches 2,,,,,2
FIRE GATE SAFETY & SECURITY SYSTEMS,FIRE ALARM & EMERGENCY & EXIT LIGHT UPGRADATION IN ARABIAN RANCHES 1,,,,,2
FIRE GATE SAFETY & SECURITY SYSTEMS,Fire alarm upgradation at the Greens Souk,,,,,2
FIRE GATE SAFETY & SECURITY SYSTEMS,"Fire alarm, Fire Fighting and Emergency Exit lights upgradation in Meadows Souk",,,,,2
FIRE GATE SAFETY & SECURITY SYSTEMS,Supply of Addressable Control module-SAM,,,,,2
FIRE LINE GENERAL TRADING L.L.C,"""FB - TAF 100%-Hotel Repair of TV and Mirror Light   at Addr",,,,,2
FIRE LINE GENERAL TRADING L.L.C,FB - TAF 100%-Hotel SCHNEIDER ELECTRIC MGU3.786-12 UNICA,,,,,2
FIRE LINE GENERAL TRADING L.L.C,FB-TAF-100% HOTEL BOSCH Amplifier 8x60W Model No : LBB4428/0,,,,,2
FIRST CHOICE SUPPLIES GENERAL TRADING LLC,DHM- Supply of material - EFM TOOLS REQUIRMENTS,,,,,3
FIRST CHOICE SUPPLIES GENERAL TRADING LLC,RC TSS - Retractable rope string (for party hall),,,,,3
FIRST CHOICE SUPPLIES GENERAL TRADING LLC,Stationery - Unicover Hard A4 15(1-15) Pages & Box with Emaar Logo Embossed used for binding sales and purchase agreement and inserting the box - December '2024 Order.,,,,,3
FIRST INTERNATIONAL SPECIALIZED VEHICLES TRADING,DM FS Miso 4+2 Cargo (SN: LTA0025466) Buggy Servicing,,,,,2
FIRST INTERNATIONAL SPECIALIZED VEHICLES TRADING,DM FS Miso 4+Cargo (SN-LTA0023431) Buggy Servicing,,,,,2
FIRST INTERNATIONAL SPECIALIZED VEHICLES TRADING,DT: Repairing of Club car 55,,,,,2
FIRST INTERNATIONAL SPECIALIZED VEHICLES TRADING,TDM: TRA-05 - SQ248928,,,,,2
FIRST SECURITY GROUP,LIFEGUARD SERVICES DECEMBER 2024,,,,,2
FIRST SECURITY GROUP,Pool Lifeguard Services December 2024,,,,,2
FIRST SECURITY GROUP,SPA-First Security Lifeguard,,,,,2
FIRST STAR TOURISM AND LIMOUSINE,AFR Staff Transportation . Nov-Dec 2024,,,,,2
FIT ON CLICK FZE,"""EMAAR BADMINTON TORNAMAENT""  Date - 14th December  10am - 2pm or 3pm (72 pax)  Quote No - QU-0505  Contact Person - Akanki Tyagi",,,,,2
FIX MAX TECHNICAL SERVICES L L C,FB24- POT HOTEL 100% Compactor rectification  at Palace Down,,,,,1
FIX MAX TECHNICAL SERVICES L L C,ONE OFF 2024-RDO RES MF- Res 96.74% Retail 3.257% - chute So,,,,,1
FIX MAX TECHNICAL SERVICES L L C,ONE OFF 2024-RDO RES MF- Res 96.74% Retail 3.257% - Garbage,,,,,1
FK SWEETS & CANDIES PREPARING,TDM - OPERATIONS -  VIP LOUNGE EXTRA DELIVERY FOR PRIVATE EVENT ZEGNA EVE,,,,,2
FK SWEETS & CANDIES PREPARING,TDM - OPERATIONs - VIP LOUNGE - SAVORY (SALTED SECTION)  DEC 2024,,,,,2
FK SWEETS & CANDIES PREPARING,TDM - OPERATIONS - VIP LOUNGE NYE SWEETS,,,,,2
FLEX FACILITY MANAGEMENT,Additional Kitchen Helper - December,,,,,2
FLEX FACILITY MANAGEMENT,Additional Steward - December 2024,,,,,2
FLEX FACILITY MANAGEMENT,ASV - Chef Helper for January -2025,,,,,2
FLEX FACILITY MANAGEMENT,ASV - Stewarding January-2025,,,,,2
FLEX FACILITY MANAGEMENT,ASV-54TH FLOOR STEWARDS FOR JAN-2025,,,,,2
FLEX FACILITY MANAGEMENT,CASUAL STAFF KITCHEN,,,,,2
FLEX FACILITY MANAGEMENT,DBD-GUEST LAUNDRY CASUAL MANNING FEMALE STAFF- FLEX-1,,,,,2
FLEX FACILITY MANAGEMENT,Flex December 2024,,,,,2
FLEX FACILITY MANAGEMENT,FLEX FACILITIES ADDITINAL FEMALE STAFF,,,,,2
FLEX FACILITY MANAGEMENT,FLEX FACILITIES ADDITIONAL ATTENDANT,,,,,2
FLEX FACILITY MANAGEMENT,Flex Manning service December,,,,,2
FLEX FACILITY MANAGEMENT,Flex Manning Service November- HK PFR,,,,,2
FLEX FACILITY MANAGEMENT,FLEX SERVICE OCTOBER,,,,,2
FLEX FACILITY MANAGEMENT,GI|2024 : ATM ADDITIONAL KITCHEN STEWARDING - 31ST DEC,,,,,2
FLEX FACILITY MANAGEMENT,GI|2024 : ATM STEWARDING KITCHEN HELPER,,,,,2
FLEX FACILITY MANAGEMENT,HSK- Hotel Flex Casual December 2024,,,,,2
FLEX FACILITY MANAGEMENT,Kitchen Casual January Flex,,,,,2
FLEX FACILITY MANAGEMENT,Kitchen Helper January,,,,,2
FLEX FACILITY MANAGEMENT,KITCHEN STEWARD- (DEC. 01-31 2024),,,,,2
FLEX FACILITY MANAGEMENT,MAIN KITCHEN HELPER (DEC 01-31 2024),,,,,2
FLEX FACILITY MANAGEMENT,Sky Views | Flex Steward and kitchen helper services for January 2025,,,,,2
FLEX FACILITY MANAGEMENT,Stewarding Casual For Origin For January 2025,,,,,2
FLEX FACILITY MANAGEMENT,stewarding -dec -24,,,,,2
FLEX FACILITY MANAGEMENT,Supply of 1 Casual staff for laundry-JAN-2025,,,,,2
FLEX FACILITY MANAGEMENT,Supply of 22 Casual staff for hotel rooms & PA-Jan 2025,,,,,2
FLEX FACILITY MANAGEMENT,Supply of 5 Casual staff for Ala carte services-January 2025,,,,,2
FLEX FACILITY MANAGEMENT,TBC | Flex steward and kitchen helper services for January 2025,,,,,2
FLOMATIC INTERNATIONAL CATERING EQUIPMENT TRADING L.L.C,Pizza Oven Pilot Burner,,,,,2
FLORAL TR CO,HSK-RED ROSES-DEC-2024,,,,,2
FLORAL TR CO,Plants - HK,,,,,2
FLORAL TR CO,Room plants -HK,,,,,2
